6012,0,ทั่วประเทศ,0," ",0," ",0," ","32,464,906","33,723,597","66,188,503","25,723,807",
6012,10,กรุงเทพมหานคร,0," ",0," ",0," ","2,682,962","2,999,453","5,682,415","2,887,274",
6012,11,"จังหวัดสมุทรปราการ ",0," ",0," ",0," ","627,493","683,273","1,310,766","655,631",
6012,12,"จังหวัดนนทบุรี ",0," ",0," ",0," ","574,500","655,235","1,229,735","667,539",
6012,13,"จังหวัดปทุมธานี ",0," ",0," ",0," ","536,033","593,082","1,129,115","585,814",
6012,14,"จังหวัดพระนครศรีอยุธยา ",0," ",0," ",0," ","392,083","421,769","813,852","316,086",
6012,15,"จังหวัดอ่างทอง ",0," ",0," ",0," ","134,830","146,357","281,187","97,617",
6012,16,"จังหวัดลพบุรี ",0," ",0," ",0," ","379,618","377,655","757,273","288,416",
6012,17,"จังหวัดสิงห์บุรี ",0," ",0," ",0," ","100,132","109,956","210,088","75,769",
6012,18,"จังหวัดชัยนาท ",0," ",0," ",0," ","158,773","170,949","329,722","122,391",
6012,19,"จังหวัดสระบุรี ",0," ",0," ",0," ","316,489","325,551","642,040","266,957",
6012,20,"จังหวัดชลบุรี ",0," ",0," ",0," ","738,943","770,182","1,509,125","985,469",
6012,21,"จังหวัดระยอง ",0," ",0," ",0," ","349,775","361,461","711,236","457,833",
6012,22,"จังหวัดจันทบุรี ",0," ",0," ",0," ","261,887","272,572","534,459","231,087",
6012,23,"จังหวัดตราด ",0," ",0," ",0," ","114,140","115,509","229,649","103,887",
6012,24,"จังหวัดฉะเชิงเทรา ",0," ",0," ",0," ","347,984","361,905","709,889","289,372",
6012,25,"จังหวัดปราจีนบุรี ",0," ",0," ",0," ","241,281","246,263","487,544","203,243",
6012,26,"จังหวัดนครนายก ",0," ",0," ",0," ","128,236","131,106","259,342","95,955",
6012,27,"จังหวัดสระแก้ว ",0," ",0," ",0," ","281,497","280,441","561,938","205,435",
6012,30,"จังหวัดนครราชสีมา ",0," ",0," ",0," ","1,301,249","1,337,977","2,639,226","948,964",
6012,31,"จังหวัดบุรีรัมย์ ",0," ",0," ",0," ","792,963","798,942","1,591,905","454,926",
6012,32,"จังหวัดสุรินทร์ ",0," ",0," ",0," ","697,402","699,778","1,397,180","387,652",
6012,33,"จังหวัดศรีสะเกษ ",0," ",0," ",0," ","734,728","737,303","1,472,031","383,507",
6012,34,"จังหวัดอุบลราชธานี ",0," ",0," ",0," ","936,052","933,581","1,869,633","584,612",
6012,35,"จังหวัดยโสธร ",0," ",0," ",0," ","270,412","269,130","539,542","167,346",
6012,36,"จังหวัดชัยภูมิ ",0," ",0," ",0," ","565,245","574,111","1,139,356","383,882",
