5612,0,ทั่วประเทศ,0," ",0," ",0," ","31,845,971","32,939,938","64,785,909","23,466,417",
5612,10,กรุงเทพมหานคร,0," ",0," ",0," ","2,694,921","2,991,331","5,686,252","2,593,827",
5612,11,"จังหวัดสมุทรปราการ ",0," ",0," ",0," ","596,744","644,866","1,241,610","570,561",
5612,12,"จังหวัดนนทบุรี ",0," ",0," ",0," ","542,196","614,075","1,156,271","578,127",
5612,13,"จังหวัดปทุมธานี ",0," ",0," ",0," ","500,610","552,548","1,053,158","506,671",
5612,14,"จังหวัดพระนครศรีอยุธยา ",0," ",0," ",0," ","384,912","413,058","797,970","291,925",
5612,15,"จังหวัดอ่างทอง ",0," ",0," ",0," ","136,237","147,495","283,732","92,520",
5612,16,"จังหวัดลพบุรี ",0," ",0," ",0," ","380,306","377,664","757,970","273,039",
5612,17,"จังหวัดสิงห์บุรี ",0," ",0," ",0," ","101,384","111,306","212,690","72,712",
5612,18,"จังหวัดชัยนาท ",0," ",0," ",0," ","160,542","172,227","332,769","117,840",
5612,19,"จังหวัดสระบุรี ",0," ",0," ",0," ","311,374","317,842","629,216","241,289",
5612,20,"จังหวัดชลบุรี ",0," ",0," ",0," ","681,399","708,955","1,390,354","810,915",
5612,21,"จังหวัดระยอง ",0," ",0," ",0," ","325,635","335,585","661,220","378,274",
5612,22,"จังหวัดจันทบุรี ",0," ",0," ",0," ","257,783","266,477","524,260","213,357",
5612,23,"จังหวัดตราด ",0," ",0," ",0," ","111,778","112,232","224,010","97,103",
5612,24,"จังหวัดฉะเชิงเทรา ",0," ",0," ",0," ","338,125","352,101","690,226","256,000",
5612,25,"จังหวัดปราจีนบุรี ",0," ",0," ",0," ","235,901","240,266","476,167","182,221",
5612,26,"จังหวัดนครนายก ",0," ",0," ",0," ","126,837","129,248","256,085","89,052",
5612,27,"จังหวัดสระแก้ว ",0," ",0," ",0," ","276,825","274,112","550,937","187,555",
5612,30,"จังหวัดนครราชสีมา ",0," ",0," ",0," ","1,289,861","1,320,303","2,610,164","870,650",
5612,31,"จังหวัดบุรีรัมย์ ",0," ",0," ",0," ","785,215","788,223","1,573,438","423,235",
5612,32,"จังหวัดสุรินทร์ ",0," ",0," ",0," ","694,034","694,160","1,388,194","364,389",
5612,33,"จังหวัดศรีสะเกษ ",0," ",0," ",0," ","731,029","730,999","1,462,028","362,193",
5612,34,"จังหวัดอุบลราชธานี ",0," ",0," ",0," ","921,576","914,947","1,836,523","536,623",
5612,35,"จังหวัดยโสธร ",0," ",0," ",0," ","271,082","269,301","540,383","156,654",
5612,36,"จังหวัดชัยภูมิ ",0," ",0," ",0," ","564,750","570,973","1,135,723","362,387",
5612,37,"จังหวัดอำนาจเจริญ ",0," ",0," ",0," ","187,519","187,179","374,698","104,743",
5612,38,"จังหวัดบึงกาฬ ",0," ",0," ",0," ","209,830","206,406","416,236","119,309",
5612,39,"จังหวัดหนองบัวลำภู ",0," ",0," ",0," ","254,763","252,374","507,137","136,692",
5612,40,"จังหวัดขอนแก่น ",0," ",0," ",0," ","881,591","900,064","1,781,655","561,774",
5612,41,"จังหวัดอุดรธานี ",0," ",0," ",0," ","780,497","783,467","1,563,964","462,177",
5612,42,"จังหวัดเลย ",0," ",0," ",0," ","318,828","313,377","632,205","201,835",
5612,43,"จังหวัดหนองคาย ",0," ",0," ",0," ","257,603","257,340","514,943","159,150",
